brand,description,image_url,origin,price,price_per_unit,product_id,promo_price,shelter_child,shelter_main,shelter_parent,url
Régia,Couscous Régia Grain moyen - 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1600161&use=l&cat=p&typeid=i,,1.81 €,1.81 € / kg,220,1.81 €,Méditerranéenes,Epicerie salée,Saveurs du monde,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-220-Couscous-Regia.aspx
Régia,Couscous Régia Grain moyen - 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1569874&use=l&cat=p&typeid=i,,1.14 €,2.28 € / kg,26648,1.14 €,Méditerranéenes,Epicerie salée,Saveurs du monde,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-26648-Couscous-Regia.aspx
Lustucru,Semoule de Couscous Lustucru Sachet cuisson - 5x100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1575135&use=l&cat=p&typeid=i,,1.60 €,3.20 € / kg,39914,1.60 €,Méditerranéenes,Epicerie salée,Saveurs du monde,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-39914-Semoule-de-Couscous-Lustucru.aspx
Ferrero,Couscous Ferrero  Grain moyen - 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1638688&use=l&cat=p&typeid=i,,1.82 €,1.82 € / kg,5952,1.82 €,Méditerranéenes,Epicerie salée,Saveurs du monde,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-5952-Couscous-Ferrero-.aspx
Rustica,Mayonnaise Rustica Marca Guia Typique Portugal - 225ml,https://fd4-photos.leclercdrive.fr/image.ashx?id=970408&use=l&cat=p&typeid=i,,0.90 €,4.00 € / l,50419,0.90 €,Portugaises,Epicerie salée,Saveurs du monde,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-50419-Mayonnaise-Rustica-Marca-Guia.aspx
Rustica,Moutarde Rustica Marca Guia Typique Portugal - 250g,https://fd4-photos.leclercdrive.fr/image.ashx?id=970404&use=l&cat=p&typeid=i,,0.90 €,3.60 € / kg,50418,0.90 €,Portugaises,Epicerie salée,Saveurs du monde,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-50418-Moutarde-Rustica-Marca-Guia.aspx
,Café en capsule L'Or Barista Double ristretto - x10 - 104g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1668073&use=l&cat=p&typeid=i,,4.94 €,47.50 € / kg,102686,4.94 €,Compatible L'Or Barista,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-102686-Cafe-en-capsule-LOr-Barista.aspx
,Café en capsule L'Or Barista Grand café filtre - x10 - 107g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1670375&use=l&cat=p&typeid=i,,4.94 €,46.17 € / kg,102671,4.94 €,Compatible L'Or Barista,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-102671-Cafe-en-capsule-LOr-Barista.aspx
,Café en capsule L'Or Barista Double splendente - x10 - 104g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1670378&use=l&cat=p&typeid=i,,4.94 €,47.50 € / kg,102676,4.94 €,Compatible L'Or Barista,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-102676-Cafe-en-capsule-LOr-Barista.aspx
,Café l'Or Espresso Delizioso x10 - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1609304&use=l&cat=p&typeid=i,,2.71 €,52.12 € / kg,86403,2.71 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-86403-Cafe-lOr-Espresso.aspx
L'Or,Café Espresso L'Or Décafeinato - x10 capsules,https://fd4-photos.leclercdrive.fr/image.ashx?id=1594122&use=l&cat=p&typeid=i,,2.71 €,52.12 € / kg,78107,2.71 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78107-Cafe-Espresso-LOr.aspx
L'Or,Café capsules espresso L'Or Lungo elegante - x10 - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1678949&use=l&cat=p&typeid=i,,3.39 €,65.19 € / kg,102670,3.39 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-102670-Cafe-capsules-espresso-LOr.aspx
L'OrL'Or Espresso,Café L'Or Espresso Splendente - x20 capsules,https://fd4-photos.leclercdrive.fr/image.ashx?id=1627986&use=l&cat=p&typeid=i,,5.10 €,49.04 € / kg,78085,5.10 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78085-Cafe-LOr-Espresso.aspx
L'Or,Café Espresso L'Or Splendente - x10 - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1607825&use=l&cat=p&typeid=i,,2.60 €,50.00 € / kg,78105,2.60 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78105-Cafe-Espresso-LOr.aspx
L'OrL'Or Espresso,Café capsules L'Or Espresso sublime rosé x10 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1678946&use=l&cat=p&typeid=i,,3.16 €,60.77 € / kg,102669,3.16 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-102669-Cafe-capsules-LOr.aspx
L'Or,Café Espresso L'Or Lungo Profondo x10 - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1624716&use=l&cat=p&typeid=i,,2.86 €,55.00 € / kg,78083,2.86 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78083-Cafe-Espresso-LOr.aspx
L'Or,Café Espresso L'Or Sublime Or Jaune - x10 - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1644250&use=l&cat=p&typeid=i,,3.15 €,60.58 € / kg,78108,3.15 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78108-Cafe-Espresso-LOr.aspx
L'Or,Café L'Or Expresso  Forza - x 40 capsules - 208g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1626975&use=l&cat=p&typeid=i,,10.50 €,50.48 € / kg,85061,10.50 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-85061-Cafe-LOr-Expresso-.aspx
L'OrL'Or Espresso,Café L'Or Espresso  Forza x20 - 104g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1628142&use=l&cat=p&typeid=i,,5.05 €,48.56 € / kg,86204,5.05 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-86204-Cafe-LOr-Espresso-.aspx
L'OrL'Or Espresso,Café L'Or Espresso Forza - x10 -  52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1598943&use=l&cat=p&typeid=i,,2.70 €,51.92 € / kg,63892,2.70 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-63892-Cafe-LOr-Espresso.aspx
L'Or,Café Espresso L'Or Supremo - x10 - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1626497&use=l&cat=p&typeid=i,,2.74 €,52.69 € / kg,78106,2.74 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78106-Cafe-Espresso-LOr.aspx
,Café L'or Espresso Ristretto 40 capsules - 208g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1621665&use=l&cat=p&typeid=i,,11.00 €,52.88 € / kg,91246,11.00 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-91246-Cafe-Lor-Espresso.aspx
L'Or,Café L'Or - Ristretto 11 x20 capsules,https://fd4-photos.leclercdrive.fr/image.ashx?id=1628013&use=l&cat=p&typeid=i,,5.15 €,49.52 € / kg,78104,5.15 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78104-Cafe-LOr---Ristretto-11.aspx
,Capsules L'or Espresso Ristretto  x10 - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1627551&use=l&cat=p&typeid=i,,2.71 €,52.12 € / kg,69233,2.71 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-69233-Capsules-Lor.aspx
Plantation,Café lungo Plantation - n°3 Ethiopie - 10 capsules - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1646486&use=l&cat=p&typeid=i,,1.87 €,35.96 € / kg,48169,1.87 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-48169-Cafe-lungo-Plantation---n3.aspx
Plantation,Café Espresso Plantation Subtil - 10 capsules - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1646471&use=l&cat=p&typeid=i,,1.73 €,33.27 € / kg,36274,1.73 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-36274-Cafe-Espresso-Plantation.aspx
Plantation,Café lungo Plantation - n°4 Délicat -  10 capsules - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1077713&use=l&cat=p&typeid=i,,1.73 €,33.27 € / kg,48171,1.73 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-48171-Cafe-lungo-Plantation---n4.aspx
Plantation,Café Espresso Plantation Décaféiné - 10 capsules - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1470425&use=l&cat=p&typeid=i,,1.77 €,34.04 € / kg,36271,1.77 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-36271-Cafe-Espresso-Plantation.aspx
Plantation,Café Espresso Plantation Equilibre - 10 capsules - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1094989&use=l&cat=p&typeid=i,,1.77 €,34.04 € / kg,36272,1.77 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-36272-Cafe-Espresso-Plantation.aspx
Plantation,Café Espresso Plantation Brésil - 10 capsules - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1094995&use=l&cat=p&typeid=i,,1.87 €,35.96 € / kg,48168,1.87 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-48168-Cafe-Espresso-Plantation.aspx
Plantation,Capsules de café Plantation Expresso forte - x10 - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1434145&use=l&cat=p&typeid=i,,1.73 €,33.27 € / kg,86729,1.73 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-86729-Capsules-de-cafe-Plantation.aspx
Plantation,Café Espresso Plantation Intense - 10 capsules - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1094992&use=l&cat=p&typeid=i,,1.73 €,33.27 € / kg,36273,1.73 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-36273-Cafe-Espresso-Plantation.aspx
Plantation,Café ristretto Plantation n°12 Puissant - 10 capsules - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1509859&use=l&cat=p&typeid=i,,1.77 €,34.04 € / kg,48170,1.77 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-48170-Cafe-ristretto-Plantation-n12.aspx
,Café Senseo Capsules espresso n°7 x10 - 52g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1668127&use=l&cat=p&typeid=i,,2.27 €,43.65 € / kg,103004,2.27 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-103004-Cafe-Senseo.aspx
Carte Noire,Café Espresso Carte Noire Lungo Classique x30 - 168g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1649918&use=l&cat=p&typeid=i,,7.40 €,44.05 € / kg,88324,7.40 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-88324-Cafe-Espresso-Carte-Noire.aspx
Carte Noire,Café espresso Carte Noire N°7 Classique x30 -159g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1600155&use=l&cat=p&typeid=i,,7.00 €,44.03 € / kg,88253,7.00 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-88253-Cafe-espresso-Carte-Noire.aspx
Carte Noire,Café espresso Carte Noire - n°7 Classique - 10 capsules - 53g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1650458&use=l&cat=p&typeid=i,,2.37 €,44.72 € / kg,51860,2.37 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-51860-Cafe-espresso-Carte-Noire---n7.aspx
Carte Noire,Café Carte Noire Lungo Intensité 7 - 10 capsules - 56g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1651307&use=l&cat=p&typeid=i,,2.43 €,43.39 € / kg,63266,2.43 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-63266-Cafe-Carte-Noire-Lungo.aspx
Carte Noire,Café espresso Carte Noire N°9 Intense x30 - 159g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1567432&use=l&cat=p&typeid=i,,7.20 €,45.28 € / kg,88252,7.20 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-88252-Cafe-espresso-Carte-Noire.aspx
Carte Noire,Café espresso Carte Noire - n°9 Intense - 10 capsules - 53g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1627491&use=l&cat=p&typeid=i,,2.39 €,45.09 € / kg,51858,2.39 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-51858-Cafe-espresso-Carte-Noire---n9.aspx
Carte Noire,Café espresso Carte Noire n°11 Puissant - 10 capsules - 53g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1627734&use=l&cat=p&typeid=i,,2.38 €,44.91 € / kg,51859,2.38 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-51859-Cafe-espresso-Carte-Noire-n11.aspx
Legal,Café L'espresso Legal Lungo mattino x10 - 50g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1668037&use=l&cat=p&typeid=i,,2.31 €,46.20 € / kg,102689,2.31 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-102689-Cafe-Lespresso-Legal.aspx
Café Royal,Capsule Café Royal Espresso forte - x10 - 50g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1569592&use=l&cat=p&typeid=i,,2.57 €,49.42 € / kg,46779,2.57 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-46779-Capsule-Cafe-Royal.aspx
Café Royal,Capsule Café Royal Espresso - x33 - 171g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1589851&use=l&cat=p&typeid=i,,7.68 €,44.91 € / kg,55464,7.68 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-55464-Capsule-Cafe-Royal.aspx
Café Royal,Capsule Café Royal Espresso - x10 - 50g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1578027&use=l&cat=p&typeid=i,,2.55 €,49.04 € / kg,46778,2.55 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-46778-Capsule-Cafe-Royal.aspx
Café Royal,Capsule Café Royal Ristretto - x10 - 53g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1638625&use=l&cat=p&typeid=i,,2.52 €,47.55 € / kg,46781,2.52 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-46781-Capsule-Cafe-Royal.aspx
Café Royal,Capsule Café Royal Lungo - x33 - 174g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1589848&use=l&cat=p&typeid=i,,7.76 €,44.60 € / kg,55465,7.76 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-55465-Capsule-Cafe-Royal.aspx
Café Royal,Capsule Café Royal Lungo - x10 - 50g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1589857&use=l&cat=p&typeid=i,,2.56 €,48.30 € / kg,46780,2.56 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-46780-Capsule-Cafe-Royal.aspx
,Café n°6  compostable San Marco Bio capsule x10 - 51g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1568251&use=l&cat=p&typeid=i,,2.95 €,57.84 € / kg,88007,2.95 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-88007-Cafe-n6-compostable-San-Marco.aspx
,Café capsules N8 Bio San Marco x10 - 51g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1568239&use=l&cat=p&typeid=i,,2.95 €,57.84 € / kg,88006,2.95 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-88006-Cafe-capsules-N8-Bio-San-Marco.aspx
,Capsules Café Faubourg Café Mexique Tapachula bio x10 - 53g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1568647&use=l&cat=p&typeid=i,,3.39 €,63.96 € / kg,78864,3.39 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78864-Capsules-Cafe-Faubourg-Cafe.aspx
,Capsules Café Faubourg Café Colombie Excelsio bio x10 - 53g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1569727&use=l&cat=p&typeid=i,,3.26 €,61.51 € / kg,78865,3.26 €,Compatible Nespresso,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78865-Capsules-Cafe-Faubourg-Cafe.aspx
Bio Village,Café Bio Village Amérique latine - Dos. x18 125g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1069893&use=l&cat=p&typeid=i,,1.91 €,15.28 € / kg,34658,1.91 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-34658-Cafe-Bio-Village.aspx
Bio Village,Café bio Bio Village Amérique latine - x36 - 252g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1428617&use=l&cat=p&typeid=i,,3.27 €,12.98 € / kg,81352,3.27 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-81352-Cafe-bio-Bio-Village.aspx
Senseo,Café corsé Senseo Aromatique & Riche - x40 - 277g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1611638&use=l&cat=p&typeid=i,,4.40 €,15.88 € / kg,87925,4.40 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-87925-Cafe-corse-Senseo.aspx
Senseo,Café classique Senseo x60 - 416g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1606319&use=l&cat=p&typeid=i,,6.38 €,15.34 € / kg,87501,6.38 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-87501-Cafe-classique-Senseo.aspx
Senseo,Café classique Senseo Equilibré x40 dosettes - 277g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1566445&use=l&cat=p&typeid=i,,4.44 €,16.03 € / kg,87924,4.44 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-87924-Cafe-classique-Senseo.aspx
Senseo,Dosettes Maison du Café Senseo Classique x18 125g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1570006&use=l&cat=p&typeid=i,,2.16 €,17.28 € / kg,2644,2.16 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-2644-Dosettes-Maison-du-Cafe-Senseo.aspx
Senseo,Café extra long Senseo Classique - x20 capsules,https://fd4-photos.leclercdrive.fr/image.ashx?id=1569043&use=l&cat=p&typeid=i,,3.94 €,15.76 € / kg,78109,3.94 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78109-Cafe-extra-long-Senseo.aspx
Senseo,Café doux Senseo Format familial x54 - 375g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1611632&use=l&cat=p&typeid=i,,6.00 €,16.00 € / kg,87931,6.00 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-87931-Cafe-doux-Senseo.aspx
Senseo,Café doux Senseo Harmonieux & Doux x40 - 277g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1638883&use=l&cat=p&typeid=i,,4.50 €,16.25 € / kg,87926,4.50 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-87926-Cafe-doux-Senseo.aspx
Senseo,Café corsé Senseo x60 - 416g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1606316&use=l&cat=p&typeid=i,,6.44 €,15.48 € / kg,87504,6.44 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-87504-Cafe-corse-Senseo.aspx
Senseo,Café extra corsé Senseo Intense et puissant x40 - 277g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1566442&use=l&cat=p&typeid=i,,4.58 €,16.53 € / kg,87928,4.58 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-87928-Cafe-extra-corse-Senseo.aspx
Senseo,Café Décaféiné Senseo Equilibré x40 dosettes - 277g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1611635&use=l&cat=p&typeid=i,,4.38 €,15.81 € / kg,87927,4.38 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-87927-Cafe-Decafeine-Senseo.aspx
Senseo,Café Senseo - Cappuccino Dosettes x8 - 92g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1621152&use=l&cat=p&typeid=i,,2.11 €,22.93 € / kg,51604,2.11 €,Compatible Senseo,Epicerie sucrée,Cafés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-51604-Cafe-Senseo---Cappuccino.aspx
